colonne,min_fin_fenetre,id_joueur,date_match,moment,mean,std,skewness,kurtosis,RMS,IQR,Q10,Q25,median,Q75,Q90,prop_sup_seuil
ACC X,10,joueur_52,match_20221016,MT1,-0.122794,0.465782,0.262037,5.68136,0.481696,1.46982,-0.613052,-0.351863,-0.114351,0.091298,0.382036,
ACC Y,10,joueur_52,match_20221016,MT1,-1.15386,1.03024,-0.433054,0.273086,1.54686,3.54478,-2.57693,-1.64226,-1.19144,-0.369775,0.150332,
ACC Z,10,joueur_52,match_20221016,MT1,-0.558707,0.472691,-0.71272,2.34084,0.731841,1.48039,-1.15672,-0.822274,-0.534818,-0.226942,0.0230715,
GYRO X,10,joueur_52,match_20221016,MT1,-4.9445,39.5994,0.0154711,5.57808,39.9069,124.77,-49.282,-23.3794,-3.70239,13.2963,36.8244,
GYRO Y,10,joueur_52,match_20221016,MT1,1.78218,78.5852,0.0755452,2.22974,78.6054,265.749,-90.457,-35.1248,0.912426,35.4981,96.5005,
GYRO Z,10,joueur_52,match_20221016,MT1,0.17673,44.7557,-0.114196,5.25255,44.756,139.819,-47.3535,-19.5037,-0.0417244,19.9287,47.6895,
NormeGradAcc,10,joueur_52,match_20221016,MT1,0.0769169,0.0687593,1.22591,0.919333,0.10317,0.212765,0.0122591,0.023349,0.0527273,0.112787,0.184718,0.23836134453781513
NormeGradGyro,10,joueur_52,match_20221016,MT1,5.05758,4.42132,2.35964,11.2779,6.71768,12.6908,1.15207,1.9928,3.70073,6.81821,10.6761,
ACC X,15,joueur_52,match_20221016,MT1,-0.100481,0.377955,0.289881,5.47164,0.391084,1.17474,-0.475468,-0.280138,-0.107487,0.0588228,0.281978,
ACC Y,15,joueur_52,match_20221016,MT1,-1.18929,0.945169,-0.440672,0.561973,1.51913,3.39376,-2.38605,-1.58493,-1.26601,-0.573025,0.0821232,
ACC Z,15,joueur_52,match_20221016,MT1,-0.521862,0.41381,-0.669582,0.99814,0.666017,1.34931,-1.06235,-0.731073,-0.507131,-0.234839,0.00374811,
GYRO X,15,joueur_52,match_20221016,MT1,-5.38271,33.6969,-0.292566,8.51134,34.1241,103.448,-41.1728,-21.0873,-3.76526,10.1547,29.2349,
GYRO Y,15,joueur_52,match_20221016,MT1,-0.549827,66.817,0.0126194,2.76644,66.8193,234.452,-80.3288,-27.4654,0.536172,25.2019,74.3633,
GYRO Z,15,joueur_52,match_20221016,MT1,-1.35546,36.5588,-0.107263,5.68917,36.5839,117.256,-41.4958,-17.2523,-0.164491,15.2151,37.0831,
NormeGradAcc,15,joueur_52,match_20221016,MT1,0.0657271,0.0643647,1.43045,1.54187,0.0919938,0.201633,0.00902265,0.0180236,0.0403723,0.0927344,0.166389,0.1868627450980392
NormeGradGyro,15,joueur_52,match_20221016,MT1,4.12144,3.8433,2.45153,10.7414,5.63535,10.7055,0.85999,1.49311,2.86279,5.6591,8.98111,
ACC X,20,joueur_52,match_20221016,MT1,-0.109884,0.410825,-0.0709157,3.32051,0.425267,1.32196,-0.572744,-0.334396,-0.0938805,0.115166,0.371719,
ACC Y,20,joueur_52,match_20221016,MT1,-1.16944,1.1316,-0.452049,-0.321497,1.6273,3.82969,-2.88084,-1.77653,-1.17955,-0.212141,0.253356,
ACC Z,20,joueur_52,match_20221016,MT1,-0.535818,0.442549,-0.611488,0.288337,0.694946,1.40234,-1.15287,-0.804434,-0.498221,-0.18222,0.00849565,
GYRO X,20,joueur_52,match_20221016,MT1,-5.40317,32.3842,-0.313373,1.58778,32.8318,105.55,-44.8825,-22.28,-3.39202,12.7558,32.046,
GYRO Y,20,joueur_52,match_20221016,MT1,1.04774,80.8536,0.0981971,0.953509,80.8604,272.469,-101.368,-42.6788,0.121299,41.7128,106.667,
GYRO Z,20,joueur_52,match_20221016,MT1,-0.472054,41.3929,-0.112803,2.04695,41.3956,140.187,-51.9626,-21.5346,0.0752433,20.6285,49.972,
NormeGradAcc,20,joueur_52,match_20221016,MT1,0.0841886,0.068265,0.934224,0.0469091,0.108387,0.214306,0.0131772,0.0285292,0.06423,0.126752,0.190095,0.278921568627451
NormeGradGyro,20,joueur_52,match_20221016,MT1,4.99042,3.64163,1.31193,2.18059,6.17784,11.2941,1.20279,2.19555,4.1517,6.89746,9.85613,
ACC X,25,joueur_52,match_20221016,MT1,-0.110252,0.322432,-0.156606,9.94956,0.340761,0.931748,-0.425523,-0.258815,-0.10525,0.0263298,0.203767,
ACC Y,25,joueur_52,match_20221016,MT1,-1.17869,0.805528,-0.311854,1.67663,1.42765,2.71569,-1.89255,-1.49939,-1.29994,-0.825606,0.00378261,
ACC Z,25,joueur_52,match_20221016,MT1,-0.519706,0.378495,-0.936002,4.04253,0.642925,1.22118,-0.959808,-0.686704,-0.514766,-0.301475,-0.0275071,
GYRO X,25,joueur_52,match_20221016,MT1,-5.51401,28.7102,0.0468196,6.73979,29.2349,86.6676,-36.8518,-18.6401,-4.11391,7.60941,24.0636,
GYRO Y,25,joueur_52,match_20221016,MT1,-0.132501,58.3619,0.16339,3.94515,58.3621,202.406,-59.2499,-21.4786,-0.321509,18.9537,58.7825,
GYRO Z,25,joueur_52,match_20221016,MT1,-1.27961,30.0401,-0.447104,7.6267,30.0674,92.8197,-32.2151,-13.8169,-0.204317,11.7096,28.9598,
NormeGradAcc,25,joueur_52,match_20221016,MT1,0.0506541,0.0567934,1.9933,4.10108,0.0761008,0.181119,0.00599572,0.0127684,0.0293772,0.0668569,0.129797,0.11371148459383754
NormeGradGyro,25,joueur_52,match_20221016,MT1,3.22076,3.38349,2.74733,11.3873,4.67133,9.40776,0.632081,1.14765,2.09098,3.94685,7.31156,
ACC X,30,joueur_52,match_20221016,MT1,-0.0960684,0.436184,-0.00939537,7.55598,0.446638,1.31273,-0.516916,-0.286787,-0.0825821,0.0792194,0.331578,
ACC Y,30,joueur_52,match_20221016,MT1,-1.09102,1.0189,-0.397426,0.342753,1.49281,3.58695,-2.40249,-1.51685,-1.23713,-0.279341,0.231414,
ACC Z,30,joueur_52,match_20221016,MT1,-0.560645,0.481495,-0.850946,2.06488,0.739026,1.5563,-1.24595,-0.78699,-0.505285,-0.235314,0.00504129,
GYRO X,30,joueur_52,match_20221016,MT1,-5.77833,37.8185,0.0867634,6.92894,38.2574,119.312,-47.6663,-22.1313,-3.64484,11.2554,33.0411,
GYRO Y,30,joueur_52,match_20221016,MT1,-0.338117,73.9783,-0.0342147,2.08068,73.9791,263.996,-90.9168,-29.8675,0.165108,28.1652,89.1775,
GYRO Z,30,joueur_52,match_20221016,MT1,-0.873037,41.3805,-0.0112204,4.76763,41.3897,139.604,-45.7893,-16.2529,-0.441594,14.588,42.469,
NormeGradAcc,30,joueur_52,match_20221016,MT1,0.0676075,0.0685653,1.35961,1.36869,0.0962911,0.211198,0.00621016,0.0142304,0.0414619,0.0985712,0.174021,0.20522408963585434
NormeGradGyro,30,joueur_52,match_20221016,MT1,4.38889,4.33267,2.08927,6.73214,6.1672,12.5091,0.665682,1.31472,2.88509,6.2503,9.8164,
ACC X,35,joueur_52,match_20221016,MT1,-0.0732965,0.305077,-0.308253,5.07556,0.313758,0.933674,-0.389912,-0.209876,-0.0626729,0.061138,0.24067,
ACC Y,35,joueur_52,match_20221016,MT1,-1.14452,0.81741,-0.281931,1.62846,1.40644,2.77671,-1.81691,-1.45688,-1.3224,-0.737553,0.0445076,
ACC Z,35,joueur_52,match_20221016,MT1,-0.526869,0.379627,-0.778658,2.07399,0.64939,1.37532,-0.987375,-0.67463,-0.505375,-0.318913,-0.0366424,
GYRO X,35,joueur_52,match_20221016,MT1,-5.68665,26.9142,-0.276805,5.00692,27.5084,84.2398,-35.139,-16.0713,-4.08732,5.60701,20.8598,
GYRO Y,35,joueur_52,match_20221016,MT1,0.0999452,55.2462,0.20161,5.25852,55.2463,185.217,-54.6943,-16.5173,0.58044,16.7919,49.6406,
GYRO Z,35,joueur_52,match_20221016,MT1,-1.15738,29.2896,-0.350672,5.31588,29.3124,92.6595,-30.7504,-11.2613,-0.23692,10.3191,27.5087,
NormeGradAcc,35,joueur_52,match_20221016,MT1,0.0468889,0.0566858,1.95677,3.94319,0.0735653,0.174935,0.0035674,0.00873815,0.022889,0.0673588,0.125411,0.10889355742296919
NormeGradGyro,35,joueur_52,match_20221016,MT1,2.86943,3.32026,2.76828,11.8747,4.38836,9.35845,0.392785,0.824504,1.7007,3.48504,7.15985,
ACC X,40,joueur_52,match_20221016,MT1,-0.17754,0.250898,-0.254658,10.3261,0.30736,0.627778,-0.394503,-0.312068,-0.20068,-0.0234024,0.0647138,
ACC Y,40,joueur_52,match_20221016,MT1,-1.18033,0.640792,0.0257266,3.16434,1.34305,1.99975,-1.70108,-1.41987,-1.30604,-1.02925,-0.159466,
ACC Z,40,joueur_52,match_20221016,MT1,-0.518615,0.300419,-0.472233,3.50036,0.599344,0.999278,-0.809484,-0.669319,-0.540336,-0.372404,-0.0830731,
GYRO X,40,joueur_52,match_20221016,MT1,-5.57402,22.4542,-0.510565,15.8663,23.1357,64.4939,-28.0819,-14.1657,-4.79527,3.23966,15.9103,
GYRO Y,40,joueur_52,match_20221016,MT1,-0.856065,40.1436,-0.317846,14.217,40.1528,107.097,-34.3944,-11.4004,0.105717,11.0011,29.7702,
GYRO Z,40,joueur_52,match_20221016,MT1,-1.47093,23.1751,-1.15222,12.6275,23.2218,64.2379,-23.6765,-9.68329,-0.739425,8.02962,21.4002,
NormeGradAcc,40,joueur_52,match_20221016,MT1,0.0370126,0.0458652,2.55157,9.22312,0.0589368,0.127438,0.00286216,0.00778887,0.0199745,0.0489666,0.0875295,0.05928571428571429
NormeGradGyro,40,joueur_52,match_20221016,MT1,2.13339,2.72562,4.13966,31.7627,3.46126,7.17183,0.250145,0.6241,1.34198,2.48267,4.71263,
ACC X,45,joueur_52,match_20221016,MT1,-0.128542,0.412244,-0.657598,5.53457,0.43182,1.30382,-0.55434,-0.315677,-0.109854,0.0698134,0.319629,
ACC Y,45,joueur_52,match_20221016,MT1,-1.13561,1.00845,-0.525294,0.258146,1.51874,3.52256,-2.5023,-1.59396,-1.20939,-0.266963,0.107626,
ACC Z,45,joueur_52,match_20221016,MT1,-0.554456,0.482677,-0.806073,1.00737,0.735118,1.58957,-1.24256,-0.806803,-0.484013,-0.219571,0.014424,
GYRO X,45,joueur_52,match_20221016,MT1,-5.29713,36.4233,-0.0707337,8.07992,36.8065,109.414,-44.3397,-21.3944,-4.13894,11.1078,31.7736,
GYRO Y,45,joueur_52,match_20221016,MT1,1.20268,73.2123,0.159895,1.87847,73.2222,257.816,-90.1802,-28.4739,0.466552,30.5838,88.0392,
GYRO Z,45,joueur_52,match_20221016,MT1,-0.327497,38.7882,-0.110228,3.76182,38.7896,128.213,-44.051,-16.8,-0.230496,17.0997,42.14,
NormeGradAcc,45,joueur_52,match_20221016,MT1,0.0709179,0.0671932,1.29264,1.08493,0.0976948,0.209892,0.00921618,0.019446,0.0456336,0.10248,0.177873,0.21442577030812324
NormeGradGyro,45,joueur_52,match_20221016,MT1,4.44785,4.11716,2.1657,8.08434,6.06089,11.8742,0.793796,1.58666,3.16839,6.16715,9.75634,
ACC X,50,joueur_52,match_20221016,MT1,-0.118683,0.359506,-1.60946,12.7292,0.378589,1.03373,-0.448459,-0.269439,-0.0912389,0.0439515,0.228247,
ACC Y,50,joueur_52,match_20221016,MT1,-1.10429,0.93327,-0.211816,0.893989,1.44584,3.26078,-2.0386,-1.50864,-1.2654,-0.470482,0.147138,
ACC Z,50,joueur_52,match_20221016,MT1,-0.5539,0.435189,-0.966435,2.19167,0.704411,1.45826,-1.16047,-0.732498,-0.506015,-0.287217,-0.0258291,
GYRO X,50,joueur_52,match_20221016,MT1,-5.92774,35.357,-0.077373,5.90718,35.8505,109.827,-43.3439,-20.6268,-3.91943,8.68942,28.7234,
GYRO Y,50,joueur_52,match_20221016,MT1,2.05195,62.0671,0.195641,3.92263,62.101,214.752,-65.0493,-21.7093,0.934925,24.8478,70.7389,
GYRO Z,50,joueur_52,match_20221016,MT1,0.191542,37.217,0.467731,8.85702,37.2175,117.238,-36.3109,-13.8067,-0.0286836,13.8657,36.4602,
NormeGradAcc,50,joueur_52,match_20221016,MT1,0.0580353,0.0617927,1.61639,2.3083,0.0847728,0.193007,0.00650023,0.0135385,0.0332726,0.0813998,0.153475,0.15656862745098038
NormeGradGyro,50,joueur_52,match_20221016,MT1,3.66172,3.70454,2.24392,7.65513,5.20882,10.9295,0.64051,1.1934,2.33105,4.84971,8.52077,
ACC X,5,joueur_52,match_20221016,MT2,-0.139685,0.380263,0.959796,10.6407,0.405107,1.08321,-0.484286,-0.365318,-0.182122,0.0197299,0.376152,
ACC Y,5,joueur_52,match_20221016,MT2,-0.872698,0.858008,0.847692,1.88352,1.22384,2.41669,-1.52651,-1.34901,-1.20649,-0.407463,0.456175,
ACC Z,5,joueur_52,match_20221016,MT2,-0.575782,0.472047,0.677564,2.68023,0.744548,1.43029,-1.16,-0.788343,-0.620782,-0.395193,0.00234278,
GYRO X,5,joueur_52,match_20221016,MT2,-5.21082,50.1415,0.763052,88.9349,50.4116,81.3129,-30.0436,-13.7795,-5.04763,3.35633,19.4797,
GYRO Y,5,joueur_52,match_20221016,MT2,1.43491,56.2489,-1.09242,60.6068,56.2672,129.985,-38.1535,-11.8257,0.372144,13.7007,39.7171,
GYRO Z,5,joueur_52,match_20221016,MT2,-0.219133,36.9406,-1.53229,95.3033,36.9412,77.241,-23.8594,-8.50897,-0.547474,8.65338,25.4762,
NormeGradAcc,5,joueur_52,match_20221016,MT2,0.0350998,0.0455857,3.03091,14.0648,0.057533,0.109471,0.00264169,0.00721183,0.0179151,0.0474159,0.0850123,0.04556022408963586
NormeGradGyro,5,joueur_52,match_20221016,MT2,2.74533,5.32313,6.9729,71.5384,5.98937,9.86085,0.19157,0.581001,1.35394,2.66378,5.97416,
ACC X,10,joueur_52,match_20221016,MT2,-0.220543,0.31174,-0.692675,5.34246,0.381865,0.894991,-0.51353,-0.378641,-0.232228,-0.0256348,0.0977047,
ACC Y,10,joueur_52,match_20221016,MT2,-1.15024,0.729627,-0.215226,1.92813,1.36213,2.42363,-1.78437,-1.42787,-1.27483,-0.881157,-0.020405,
ACC Z,10,joueur_52,match_20221016,MT2,-0.566341,0.363981,-0.664535,2.73227,0.673219,1.22966,-0.940867,-0.721011,-0.583679,-0.388732,-0.0517802,
GYRO X,10,joueur_52,match_20221016,MT2,-5.6693,28.2449,-0.281084,5.43132,28.8082,90.0399,-37.004,-17.4437,-4.59566,6.23066,23.9208,
GYRO Y,10,joueur_52,match_20221016,MT2,0.509706,49.4377,0.113316,6.59332,49.4403,159.958,-45.3417,-16.2067,0.109495,16.3805,45.3131,
GYRO Z,10,joueur_52,match_20221016,MT2,-0.684489,29.3059,-0.445683,9.40922,29.3139,88.0966,-28.4639,-10.6822,-0.314203,9.32926,26.8594,
NormeGradAcc,10,joueur_52,match_20221016,MT2,0.0451431,0.052434,1.92739,3.86037,0.0691898,0.162789,0.00349455,0.00937934,0.0245296,0.0641943,0.114021,0.0953641456582633
NormeGradGyro,10,joueur_52,match_20221016,MT2,2.723,2.97366,2.22707,6.41082,4.03205,8.89331,0.312318,0.795938,1.68765,3.49678,6.64157,
ACC X,15,joueur_52,match_20221016,MT2,-0.22138,0.431726,-0.520144,5.0323,0.485176,1.37392,-0.644924,-0.40672,-0.212144,0.00893417,0.213357,
ACC Y,15,joueur_52,match_20221016,MT2,-1.13226,0.950453,-0.459225,0.740078,1.4783,3.31536,-2.33625,-1.57102,-1.19242,-0.487456,0.10699,
ACC Z,15,joueur_52,match_20221016,MT2,-0.592087,0.468399,-0.678754,1.42137,0.75496,1.48437,-1.19903,-0.833217,-0.556895,-0.282371,-0.0085543,
GYRO X,15,joueur_52,match_20221016,MT2,-5.3974,38.0627,0.045634,9.5163,38.4435,118.626,-45.9196,-22.6133,-3.90474,11.8168,35.2017,
GYRO Y,15,joueur_52,match_20221016,MT2,1.30384,66.4063,0.416348,2.36951,66.4191,232.077,-75.3937,-29.2421,-0.57645,27.5609,77.824,
GYRO Z,15,joueur_52,match_20221016,MT2,0.806896,42.6287,0.361713,3.9812,42.6363,136.997,-45.2871,-20.5433,-0.390047,20.4711,47.0761,
NormeGradAcc,15,joueur_52,match_20221016,MT2,0.0704483,0.0648025,1.33616,1.32057,0.0957201,0.203873,0.0106797,0.0220579,0.0460054,0.101419,0.170895,0.2057703081232493
NormeGradGyro,15,joueur_52,match_20221016,MT2,4.42013,3.81139,1.87018,5.52154,5.83646,11.3414,0.992953,1.69217,3.20075,6.00651,9.58252,
ACC X,20,joueur_52,match_20221016,MT2,-0.209417,0.399758,-0.609875,4.41819,0.451289,1.26446,-0.614564,-0.395175,-0.19661,0.00294441,0.205854,
ACC Y,20,joueur_52,match_20221016,MT2,-1.14625,0.938289,-0.507299,1.32603,1.48131,3.36209,-2.2831,-1.52041,-1.21908,-0.552901,0.0904719,
ACC Z,20,joueur_52,match_20221016,MT2,-0.575903,0.436917,-0.67543,1.3783,0.722884,1.44261,-1.13294,-0.786861,-0.562005,-0.296804,-0.00481526,
GYRO X,20,joueur_52,match_20221016,MT2,-5.13158,35.5306,0.200949,8.70702,35.8992,109.2,-43.4115,-21.8854,-3.92784,11.6268,32.1613,
GYRO Y,20,joueur_52,match_20221016,MT2,1.6549,64.9221,0.2362,2.34295,64.9431,225.152,-76.0645,-28.2504,0.595809,27.9233,76.8001,
GYRO Z,20,joueur_52,match_20221016,MT2,0.494927,39.841,0.267257,5.73441,39.8441,126.543,-41.7737,-17.2798,0.118068,17.0194,42.5023,
NormeGradAcc,20,joueur_52,match_20221016,MT2,0.0659865,0.0658102,1.4493,1.81491,0.0931944,0.204998,0.00859325,0.0168464,0.0396156,0.0937749,0.170152,0.19134453781512606
NormeGradGyro,20,joueur_52,match_20221016,MT2,4.16374,3.86786,2.23731,8.19307,5.68305,11.0441,0.923166,1.54848,2.77902,5.67608,9.23789,
ACC X,25,joueur_52,match_20221016,MT2,-0.223916,0.397225,-0.900136,3.9061,0.455989,1.30486,-0.630177,-0.399327,-0.205839,0.00407881,0.190817,
ACC Y,25,joueur_52,match_20221016,MT2,-1.14714,0.993248,-0.444075,0.33035,1.51739,3.49455,-2.51524,-1.60724,-1.19945,-0.414346,0.136996,
ACC Z,25,joueur_52,match_20221016,MT2,-0.575717,0.450004,-0.682903,0.753144,0.730722,1.47333,-1.17878,-0.814358,-0.545659,-0.246225,-0.00483685,
GYRO X,25,joueur_52,match_20221016,MT2,-5.57216,33.5839,0.0652005,5.30669,34.0431,108.093,-44.4622,-21.8137,-4.19996,10.8718,32.3127,
GYRO Y,25,joueur_52,match_20221016,MT2,0.569429,67.5096,0.380545,2.10662,67.512,232.303,-80.4713,-32.1668,-0.368983,27.2068,82.2652,
GYRO Z,25,joueur_52,match_20221016,MT2,-0.817277,38.8325,-0.276646,4.16725,38.8411,129.434,-44.9137,-20.2582,-0.0697421,18.8264,42.9476,
NormeGradAcc,25,joueur_52,match_20221016,MT2,0.0725632,0.0657905,1.27588,1.36536,0.097948,0.204478,0.0110212,0.0223532,0.0472949,0.107155,0.176053,0.22214285714285714
NormeGradGyro,25,joueur_52,match_20221016,MT2,4.44092,3.75867,1.72131,4.27698,5.81802,11.2226,0.994101,1.68945,3.24068,6.17827,9.42444,
ACC X,30,joueur_52,match_20221016,MT2,-0.21783,0.378085,-1.14376,5.97384,0.436346,1.16502,-0.5959,-0.385367,-0.19535,-0.0018272,0.155708,
ACC Y,30,joueur_52,match_20221016,MT2,-1.12084,0.925086,-0.416614,0.624902,1.45329,3.33163,-2.22269,-1.50906,-1.21188,-0.50089,0.108314,
ACC Z,30,joueur_52,match_20221016,MT2,-0.596535,0.448976,-0.832685,1.96367,0.746614,1.48721,-1.17865,-0.806516,-0.572643,-0.304482,-0.0184179,
GYRO X,30,joueur_52,match_20221016,MT2,-5.8523,31.4164,-0.23094,3.90537,31.9568,102.809,-42.8693,-21.0543,-3.63466,9.78139,28.7288,
GYRO Y,30,joueur_52,match_20221016,MT2,-0.00310224,64.0489,0.424355,2.22626,64.0489,219.809,-77.5495,-30.8407,-0.333976,26.5357,73.137,
GYRO Z,30,joueur_52,match_20221016,MT2,-0.827744,38.9098,-0.165121,3.73836,38.9186,127.858,-45.3957,-18.8903,-0.0263329,18.0967,41.6117,
NormeGradAcc,30,joueur_52,match_20221016,MT2,0.0632888,0.0619823,1.39903,1.29726,0.0885848,0.195557,0.00871625,0.0174973,0.03831,0.0889751,0.161149,0.17915966386554621
NormeGradGyro,30,joueur_52,match_20221016,MT2,3.91599,3.39396,1.82386,4.51449,5.18207,10.0412,0.88418,1.52262,2.77183,5.38499,8.45833,
ACC X,35,joueur_52,match_20221016,MT2,-0.19533,0.327014,-0.404027,14.2085,0.38091,0.893418,-0.510963,-0.339454,-0.192764,-0.0109369,0.110349,
ACC Y,35,joueur_52,match_20221016,MT2,-1.11601,0.774348,-0.120265,1.93396,1.35834,2.53622,-1.74507,-1.43603,-1.26298,-0.801066,0.0272542,
ACC Z,35,joueur_52,match_20221016,MT2,-0.567336,0.375699,-0.561964,1.46153,0.680456,1.31153,-1.02067,-0.738549,-0.563983,-0.368635,-0.0510944,
GYRO X,35,joueur_52,match_20221016,MT2,-5.57913,29.8871,-0.330873,10.8366,30.4034,87.5462,-37.0504,-18.4875,-4.06036,7.7848,24.3648,
GYRO Y,35,joueur_52,match_20221016,MT2,1.67087,49.4825,0.3731,4.42807,49.5107,161.782,-50.261,-18.0455,0.334699,19.8467,51.7475,
GYRO Z,35,joueur_52,match_20221016,MT2,0.22437,30.2284,0.460004,11.9572,30.2292,89.7552,-29.9793,-12.141,0.0490657,12.954,29.2154,
NormeGradAcc,35,joueur_52,match_20221016,MT2,0.0460748,0.0533302,2.08914,4.82843,0.0704769,0.164147,0.00552754,0.0108916,0.0248473,0.0637973,0.113577,0.09512605042016807
NormeGradGyro,35,joueur_52,match_20221016,MT2,2.87698,3.10413,3.20163,17.1733,4.23233,8.50007,0.525321,1.05872,1.89464,3.45395,6.53725,
ACC X,40,joueur_52,match_20221016,MT2,-0.233071,0.325188,-0.484946,5.51303,0.400087,0.95271,-0.527187,-0.397275,-0.251915,-0.0442614,0.0812359,
ACC Y,40,joueur_52,match_20221016,MT2,-1.12604,0.804742,-0.354163,1.52359,1.38404,2.83697,-1.82398,-1.40674,-1.25658,-0.760044,0.0425195,
ACC Z,40,joueur_52,match_20221016,MT2,-0.572787,0.382144,-0.565225,1.33102,0.688563,1.33214,-1.01531,-0.736984,-0.585192,-0.363689,-0.0328205,
GYRO X,40,joueur_52,match_20221016,MT2,-5.35355,28.4654,-0.054855,5.40363,28.9645,89.3163,-33.7394,-16.3341,-4.52473,5.1905,22.0176,
GYRO Y,40,joueur_52,match_20221016,MT2,1.37145,54.579,0.185317,5.29623,54.5963,183.278,-53.1817,-16.4794,0.556049,19.3717,52.923,
GYRO Z,40,joueur_52,match_20221016,MT2,-0.104802,31.9285,-0.0484768,5.16175,31.9287,100.742,-32.3693,-12.9656,-0.218566,12.3718,32.079,
NormeGradAcc,40,joueur_52,match_20221016,MT2,0.0493452,0.0566963,1.79627,2.99931,0.0751627,0.177645,0.00387281,0.0100793,0.0268486,0.0704569,0.131347,0.11808123249299719
NormeGradGyro,40,joueur_52,match_20221016,MT2,3.00048,3.32756,2.28829,6.8444,4.48057,9.76899,0.449645,0.886613,1.75742,3.7645,7.54474,
ACC X,45,joueur_52,match_20221016,MT2,-0.204378,0.382626,-0.522785,8.97877,0.43379,1.1106,-0.531243,-0.369347,-0.21258,-0.0070591,0.168275,
ACC Y,45,joueur_52,match_20221016,MT2,-1.09454,0.88039,-0.319861,0.886526,1.40467,3.15578,-1.99021,-1.43813,-1.22135,-0.552649,0.0971065,
ACC Z,45,joueur_52,match_20221016,MT2,-0.611641,0.437382,-0.749557,1.77594,0.751936,1.46699,-1.17292,-0.81284,-0.602574,-0.349703,-0.0287113,
GYRO X,45,joueur_52,match_20221016,MT2,-5.7898,31.5068,-0.160016,3.61793,32.0343,104.581,-40.7001,-19.5518,-4.56868,7.71249,27.8538,
GYRO Y,45,joueur_52,match_20221016,MT2,0.160418,59.0078,0.65032,4.42288,59.008,199.152,-66.9323,-21.1334,0.0991231,19.4403,54.4736,
GYRO Z,45,joueur_52,match_20221016,MT2,-0.346421,36.7411,0.570385,6.51812,36.7428,118.297,-39.7101,-16.1205,-0.213401,14.8204,36.5579,
NormeGradAcc,45,joueur_52,match_20221016,MT2,0.0567515,0.0602422,1.61608,2.36926,0.0827639,0.190052,0.00541789,0.0133516,0.0332101,0.0799787,0.149087,0.1476890756302521
NormeGradGyro,45,joueur_52,match_20221016,MT2,3.54127,3.7049,2.24786,7.2728,5.12512,10.6833,0.498892,1.07467,2.23158,4.772,8.34205,
ACC X,50,joueur_52,match_20221016,MT2,-0.20212,0.37456,-0.414263,5.55138,0.425614,1.12307,-0.55586,-0.37746,-0.204992,-0.000505692,0.163841,
ACC Y,50,joueur_52,match_20221016,MT2,-1.09774,0.875795,-0.422123,1.3005,1.4043,3.06466,-1.97661,-1.47694,-1.17745,-0.566379,0.0821903,
ACC Z,50,joueur_52,match_20221016,MT2,-0.619504,0.453731,-0.991297,3.47306,0.767891,1.47377,-1.18232,-0.847971,-0.580878,-0.34755,-0.0368002,
GYRO X,50,joueur_52,match_20221016,MT2,-5.63098,32.9821,-0.338106,8.43797,33.4594,105.285,-40.7269,-19.2233,-3.69079,8.99119,28.0841,
GYRO Y,50,joueur_52,match_20221016,MT2,0.909152,60.1579,0.313518,3.69789,60.1648,205.464,-66.41,-22.5509,0.192415,23.8351,64.8603,
GYRO Z,50,joueur_52,match_20221016,MT2,0.0872042,39.1791,0.379872,4.05607,39.1792,126.679,-43.3869,-20.1943,0.0846033,19.0282,41.3692,
NormeGradAcc,50,joueur_52,match_20221016,MT2,0.0591138,0.0602488,1.6935,2.89603,0.0844059,0.188954,0.00841278,0.0166132,0.0355566,0.0808409,0.149494,0.15126050420168066
NormeGradGyro,50,joueur_52,match_20221016,MT2,3.73527,3.59473,2.30461,8.30294,5.18405,10.3631,0.8083,1.37549,2.45686,4.92034,8.51866,
ACC X,5,joueur_64,match_20221016,MT1,-0.0507812,0.368769,-0.521125,6.98256,0.372249,1.1406,-0.418746,-0.211211,-0.0222461,0.117599,0.324632,
ACC Y,5,joueur_64,match_20221016,MT1,-0.862702,0.708763,-0.448455,1.24525,1.11651,2.6205,-1.81058,-1.08769,-0.854831,-0.602977,0.148203,
ACC Z,5,joueur_64,match_20221016,MT1,-0.488717,0.37784,-0.922658,6.80466,0.617744,1.15315,-0.92282,-0.645234,-0.428936,-0.283234,-0.112296,
GYRO X,5,joueur_64,match_20221016,MT1,14.1478,46.1926,0.0990118,11.9345,48.3106,133.696,-28.9342,-2.72563,13.4918,30.6266,58.3903,
GYRO Y,5,joueur_64,match_20221016,MT1,3.36644,92.4955,0.144319,3.6655,92.5568,308.542,-103.652,-40.4308,3.35447,40.3423,112.682,
GYRO Z,5,joueur_64,match_20221016,MT1,4.15595,60.7051,0.413986,4.76721,60.8472,201.134,-59.0978,-19.9466,2.35672,23.9843,73.0631,
